"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
2592	2592	"<table><tr><td>Micro-level field:</td><td>2592</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of animal science; livestock science; animal; animal reproduction science; animals</td></tr><tr><td>Terms:</td><td>primiparous sow; piglet survival; piglet mortality; litter performance; sow</td></tr></table>"	"-0.6003"	"-0.1857"	4	1972	50980	27	272	1462
2787	2787	"<table><tr><td>Micro-level field:</td><td>2787</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of plant nutrition; communications in soil science and plant analysis; desalination; biological trace element research; acta horticulturae</td></tr><tr><td>Terms:</td><td>boron; boron removal; boric acid; boron deficiency; boron adsorption</td></tr></table>"	"-0.1361"	"-0.3636"	4	673	66089	27	134	1930
1970	1970	"<table><tr><td>Micro-level field:</td><td>1970</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>water science and technology; journal of cleaner production; water; science of the total environment; journal of environmental management</td></tr><tr><td>Terms:</td><td>greywater; water energy food nexus; wastewater treatment plant; reuse; wastewater</td></tr></table>"	"0.2013"	"0.0572"	4	2037	163494	26	381	2123
948	948	"<table><tr><td>Micro-level field:</td><td>948</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>equine veterinary journal; journal of equine veterinary science; equine veterinary education; pferdeheilkunde; american journal of veterinary research</td></tr><tr><td>Terms:</td><td>laminitis; thoroughbred racehorse; magnetic resonance imaging; exercise; trot</td></tr></table>"	"-0.7935"	"-0.0247"	4	6353	111012	26	282	2240
660	660	"<table><tr><td>Micro-level field:</td><td>660</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of parasitology; parasitology research; systematic parasitology; acta parasitologica; journal of helminthology</td></tr><tr><td>Terms:</td><td>monogenea; acanthocephala; copepoda; perciformes; teleostei</td></tr></table>"	"-0.2977"	"-0.1517"	4	4901	159236	25	1018	1790
1586	1586	"<table><tr><td>Micro-level field:</td><td>1586</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>chelonian conservation and biology; journal of herpetology; herpetological conservation and biology; journal of zoo and wildlife medicine; marine biology</td></tr><tr><td>Terms:</td><td>caretta caretta; chelonia myda; sea turtle; loggerhead sea turtle; testudine</td></tr></table>"	"-0.211"	"-0.1107"	4	2236	118052	25	460	1862
3228	3228	"<table><tr><td>Micro-level field:</td><td>3228</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>applied and environmental microbiology; cryobiology; journal of bacteriology; extremophiles; plos one</td></tr><tr><td>Terms:</td><td>trehalose; ectoine; phosphate synthase; compatible solute; corynebacterium glutamicum</td></tr></table>"	"-0.3998"	"-0.3398"	4	842	73091	25	97	1625
415	415	"<table><tr><td>Micro-level field:</td><td>415</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>remote sensing; ieee international symposium on geoscience and remote sensing igarss; remote sensing of environment; proceedings of spie; international journal of remote sensing</td></tr><tr><td>Terms:</td><td>chlorophyll content; nitrogen status; wheat; maize; photochemical reflectance index</td></tr></table>"	"0.2303"	"0.0469"	4	5021	403080	24	1023	2762
72	72	"<table><tr><td>Micro-level field:</td><td>72</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; animal feed science and technology; revista brasileira de zootecnia-brazilian journal of animal science; journal of animal science; asian-australasian journal of animal sciences</td></tr><tr><td>Terms:</td><td>nutritive value; aerobic stability; fermentation quality; methane production; digestibility</td></tr></table>"	"-0.5338"	"-0.2337"	4	7171	289490	24	994	2551
1575	1575	"<table><tr><td>Micro-level field:</td><td>1575</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; international dairy journal; international journal of dairy technology; milchwissenschaft-milk science international; lwt-food science and technology</td></tr><tr><td>Terms:</td><td>proteolysis; ripening; mozzarella cheese; cheddar cheese; milk cheese</td></tr></table>"	"-0.4872"	"-0.3395"	4	4388	149538	24	690	1980
1368	1368	"<table><tr><td>Micro-level field:</td><td>1368</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>veterinary parasitology; parasitology research; veterinary record; parasitology; small ruminant research</td></tr><tr><td>Terms:</td><td>haemonchus contortus; gastrointestinal nematode; anthelmintic resistance; lamb; pasture</td></tr></table>"	"-0.5941"	"-0.2249"	4	3850	117888	24	372	1996
2628	2628	"<table><tr><td>Micro-level field:</td><td>2628</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; food chemistry; journal of agricultural and food chemistry; nutrients; journal of the science of food and agriculture</td></tr><tr><td>Terms:</td><td>juglans regia l; almond; nut consumption; corylus avellana l; walnut</td></tr></table>"	"-0.545"	"-0.3925"	4	1114	97578	24	361	1878
1461	1461	"<table><tr><td>Micro-level field:</td><td>1461</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>water resources management; journal of water resources planning and management; water; journal of hydrology; water resources research</td></tr><tr><td>Terms:</td><td>reservoir operation; water market; multi reservoir system; cascade reservoir; optimal allocation</td></tr></table>"	"0.3322"	"0.2134"	4	1593	164997	24	333	2036
2225	2225	"<table><tr><td>Micro-level field:</td><td>2225</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>food chemistry; journal of agricultural and food chemistry; journal of apicultural research; molecules; lwt-food science and technology</td></tr><tr><td>Terms:</td><td>honey; royal jelly; manuka honey; honey sample; bee pollen</td></tr></table>"	"-0.5505"	"-0.3832"	4	1663	101356	23	445	2290
2947	2947	"<table><tr><td>Micro-level field:</td><td>2947</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of veterinary internal medicine; journal of veterinary cardiology; javma-journal of the american veterinary medical association; journal of small animal practice; american journal of veterinary research</td></tr><tr><td>Terms:</td><td>myxomatous mitral valve disease; cat; pimobendan; healthy cat; patent ductus arteriosus</td></tr></table>"	"-0.9198"	"-0.0098"	4	1325	36095	23	76	1175
1549	1549	"<table><tr><td>Micro-level field:</td><td>1549</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of fish biology; fisheries research; marine and freshwater research; plos one; environmental biology of fishes</td></tr><tr><td>Terms:</td><td>chondrichthyes; elasmobranchii; whale shark; carcharhiniformes; rajidae</td></tr></table>"	"-0.1816"	"-0.1097"	4	2726	143693	22	450	1724
1398	1398	"<table><tr><td>Micro-level field:</td><td>1398</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>geoderma; soil science society of america journal; catena; remote sensing; spectroscopy and spectral analysis</td></tr><tr><td>Terms:</td><td>digital soil mapping; soil organic carbon; soil salinity; soil property; diffuse reflectance spectroscopy</td></tr></table>"	"0.231"	"-0.0164"	4	2822	187215	22	329	2703
1555	1555	"<table><tr><td>Micro-level field:</td><td>1555</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>veterinary and comparative oncology; veterinary pathology; journal of veterinary internal medicine; javma-journal of the american veterinary medical association; journal of small animal practice</td></tr><tr><td>Terms:</td><td>lymphoma; equine sarcoid; inflammatory bowel disease; squamous cell carcinoma; bovine papillomavirus type</td></tr></table>"	"-0.9449"	"-0.1729"	4	3155	108904	22	256	1815
320	320	"<table><tr><td>Micro-level field:</td><td>320</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>lwt-food science and technology; applied and environmental microbiology; frontiers in microbiology; journal of dairy science; journal of applied microbiology</td></tr><tr><td>Terms:</td><td>viability; microencapsulation; gastrointestinal condition; probiotic bacterium; probiotic property</td></tr></table>"	"-0.5728"	"-0.2856"	4	6768	645038	21	935	2681
1278	1278	"<table><tr><td>Micro-level field:</td><td>1278</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>food quality and preference; appetite; journal of sensory studies; british food journal; foods</td></tr><tr><td>Terms:</td><td>front; consumer; functional food; health claim; consumer perception</td></tr></table>"	"-0.3563"	"0.3623"	4	4940	224883	20	687	2535
1511	1511	"<table><tr><td>Micro-level field:</td><td>1511</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of cleaner production; sustainability; appetite; nutrients; international journal of life cycle assessment</td></tr><tr><td>Terms:</td><td>vegetarian; plant; carbon footprint; meat consumption; greenhouse gas emission</td></tr></table>"	"-0.1817"	"0.1585"	4	4405	268807	20	569	2663
1447	1447	"<table><tr><td>Micro-level field:</td><td>1447</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>aquaculture; cytogenetic and genome research; genetica; plos one; comparative cytogenetics</td></tr><tr><td>Terms:</td><td>b chromosome; coleoptera; rdna; cobitidae; species</td></tr></table>"	"-0.4137"	"-0.1983"	4	2566	230843	20	562	1818
1888	1888	"<table><tr><td>Micro-level field:</td><td>1888</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>forest ecology and management; environmental entomology; journal of economic entomology; forests; forest pathology</td></tr><tr><td>Terms:</td><td>mountain pine beetle; emerald ash borer; scolytinae; bark beetle; fusarium circinatum</td></tr></table>"	"-0.2488"	"-0.1821"	4	1698	128860	20	329	1716
1445	1445	"<table><tr><td>Micro-level field:</td><td>1445</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; journal of dairy research; small ruminant research; preventive veterinary medicine; veterinary microbiology</td></tr><tr><td>Terms:</td><td>bovine mastitis; staphylococcus aureus; intramammary infection; somatic cell count; coagulase negative staphylococci</td></tr></table>"	"-0.6047"	"-0.202"	4	3625	133432	20	317	2194
2327	2327	"<table><tr><td>Micro-level field:</td><td>2327</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>computers and electronics in agriculture; biosystems engineering; sensors; acta horticulturae; international journal of agricultural and biological engineering</td></tr><tr><td>Terms:</td><td>machine vision; robot; segmentation; computer vision; mechanical harvesting</td></tr></table>"	"0.5362"	"0.321"	4	951	64207	20	278	1972
2627	2627	"<table><tr><td>Micro-level field:</td><td>2627</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>bioresource technology; applied microbiology and biotechnology; biotechnology for biofuels; applied biochemistry and biotechnology; microbial cell factories</td></tr><tr><td>Terms:</td><td>yarrowia; yarrowia lipolytica; citric acid production; oleaginous yeast; aspergillus niger</td></tr></table>"	"-0.3266"	"-0.3994"	4	1142	116005	20	99	1780
482	482	"<table><tr><td>Micro-level field:</td><td>482</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>international journal of wildland fire; forest ecology and management; canadian journal of forest research; forests; remote sensing</td></tr><tr><td>Terms:</td><td>soil water repellency; fire severity; wildland urban interface; wildland fire; forest fire</td></tr></table>"	"0.1038"	"-0.0195"	4	4910	397957	19	1799	2503
171	171	"<table><tr><td>Micro-level field:</td><td>171</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>food hydrocolloids; food chemistry; lwt-food science and technology; journal of agricultural and food chemistry; food research international</td></tr><tr><td>Terms:</td><td>air water interface; casein micelle; water emulsion; surimi; ice cream</td></tr></table>"	"-0.4028"	"-0.3893"	4	7854	595090	19	1229	2782
1415	1415	"<table><tr><td>Micro-level field:</td><td>1415</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of shellfish research; aquaculture; aquaculture research; marine ecology progress series; diseases of aquatic organisms</td></tr><tr><td>Terms:</td><td>ostreid herpesvirus; oshv; crassostrea virginica; ostreidae; eastern oyster</td></tr></table>"	"-0.1778"	"-0.1359"	4	3549	193695	19	734	2007
497	497	"<table><tr><td>Micro-level field:</td><td>497</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>marine mammal science; journal of the acoustical society of america; marine ecology progress series; plos one; aquatic mammals</td></tr><tr><td>Terms:</td><td>tursiops truncatus; bottlenose dolphin; cetacea; humpback whale; phocoena phocoena</td></tr></table>"	"-0.1933"	"-0.1017"	4	6725	278701	19	708	2654
715	715	"<table><tr><td>Micro-level field:</td><td>715</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of hydraulic engineering; geomorphology; water resources research; earth surface processes and landforms; journal of hydraulic research</td></tr><tr><td>Terms:</td><td>gravel bed river; local scour; bridge pier; compound channel; scour</td></tr></table>"	"0.3586"	"-0.0256"	4	4395	185589	19	318	1974
2007	2007	"<table><tr><td>Micro-level field:</td><td>2007</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>experimental and applied acarology; zootaxa; systematic and applied acarology; international journal of acarology; journal of economic entomology</td></tr><tr><td>Terms:</td><td>eriophyoidea; stigmaeidae; phytoseiid mite; tenuipalpidae; phlaeothripidae</td></tr></table>"	"-0.2826"	"-0.1961"	4	1318	61444	19	185	1358
1313	1313	"<table><tr><td>Micro-level field:</td><td>1313</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of stored products research; journal of economic entomology; pest management science; parasitology research; industrial crops and products</td></tr><tr><td>Terms:</td><td>essential oil; rhyzopertha dominica; azadirachta indica; fumigant toxicity; product insect</td></tr></table>"	"-0.4362"	"-0.3068"	4	1686	162991	19	170	2281
233	233	"<table><tr><td>Micro-level field:</td><td>233</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>toxins; food control; food additives and contaminants part a-chemistry analysis control exposure & risk assessment; world mycotoxin journal; food and chemical toxicology</td></tr><tr><td>Terms:</td><td>ochratoxin; aflatoxin b; deoxynivalenol; zearalenone; mycotoxin</td></tr></table>"	"-0.4103"	"-0.3274"	4	7980	361684	18	1300	2823
679	679	"<table><tr><td>Micro-level field:</td><td>679</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>ieee international symposium on geoscience and remote sensing igarss; remote sensing; journal of hydrometeorology; journal of geophysical research-atmospheres; journal of hydrology</td></tr><tr><td>Terms:</td><td>soil moisture retrieval; surface soil moisture; soil water content; evapotranspiration estimation; temporal stability</td></tr></table>"	"0.3302"	"0.0267"	4	4251	388889	18	495	2079
2358	2358	"<table><tr><td>Micro-level field:</td><td>2358</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plant cell tissue and organ culture; industrial crops and products; biotechnology letters; phytochemistry; in vitro cellular & developmental biology-plant</td></tr><tr><td>Terms:</td><td>methyl jasmonate; elicitation; scopolamine; tropane alkaloid; salvia</td></tr></table>"	"-0.4977"	"-0.4084"	4	1138	135598	18	145	1915
3320	3320	"<table><tr><td>Micro-level field:</td><td>3320</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>agronomy-basel; acta horticulturae; frontiers in plant science; journal of applied phycology; plants-basel</td></tr><tr><td>Terms:</td><td>biostimulant; seaweed; seaweed extract; ascophyllum nodosum; foliar application</td></tr></table>"	"-0.3107"	"-0.3295"	4	575	56887	18	121	1193
243	243	"<table><tr><td>Micro-level field:</td><td>243</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>biological conservation; conservation biology; biodiversity and conservation; landscape ecology; plos one</td></tr><tr><td>Terms:</td><td>biodiversity offset; koala; habitat fragmentation; fragmented landscape; butterfly</td></tr></table>"	"-0.1982"	"-0.1055"	4	8533	728312	17	1026	2611
972	972	"<table><tr><td>Micro-level field:</td><td>972</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>mycotaxon; plant disease; mycologia; phytotaxa; fungal diversity</td></tr><tr><td>Terms:</td><td>pleosporale; dothideomycetes; botryosphaeriaceae; nov; new record</td></tr></table>"	"-0.351"	"-0.3001"	4	3547	200032	17	711	1837
296	296	"<table><tr><td>Micro-level field:</td><td>296</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>international journal of disaster risk reduction; natural hazards; sustainability; climatic change; global environmental change-human and policy dimensions</td></tr><tr><td>Terms:</td><td>flood risk; disaster risk reduction; sea level rise; risk perception; social vulnerability</td></tr></table>"	"0.0627"	"0.5853"	4	7954	478329	17	464	2750
1620	1620	"<table><tr><td>Micro-level field:</td><td>1620</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of experimental botany; plant physiology; frontiers in plant science; planta; plant science</td></tr><tr><td>Terms:</td><td>adp glucose pyrophosphorylase; glutamine synthetase; sucrose transporter; nitrogen use efficiency; nitrogen form</td></tr></table>"	"-0.3464"	"-0.318"	4	2875	307524	17	425	1960
1048	1048	"<table><tr><td>Micro-level field:</td><td>1048</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>estuarine coastal and shelf science; wetlands; estuaries and coasts; journal of coastal research; ecological engineering</td></tr><tr><td>Terms:</td><td>mangrofe; salt marsh; phragmites australi; spartina alterniflora; coastal wetland</td></tr></table>"	"0.0018"	"-0.0949"	4	2884	294505	17	380	2004
1121	1121	"<table><tr><td>Micro-level field:</td><td>1121</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>metabolic engineering; applied microbiology and biotechnology; biotechnology and bioengineering; journal of biotechnology; microbial cell factories</td></tr><tr><td>Terms:</td><td>corynebacterium glutamicum; succinic acid; actinobacillus succinogene; metabolic engineering; genome scale metabolic model</td></tr></table>"	"-0.3991"	"-0.3495"	4	4316	378379	17	357	2790
2863	2863	"<table><tr><td>Micro-level field:</td><td>2863</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>annals of botany; frontiers in plant science; new phytologist; environmental and experimental botany; plant cell and environment</td></tr><tr><td>Terms:</td><td>flooding; submergence; waterlogging stress; aerenchyma formation; radial oxygen loss</td></tr></table>"	"-0.3346"	"-0.316"	4	798	93200	17	68	1442
173	173	"<table><tr><td>Micro-level field:</td><td>173</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>water science and technology; bioresource technology; water research; desalination and water treatment; science of the total environment</td></tr><tr><td>Terms:</td><td>anammox; aerobic granular sludge; submerged membrane bioreactor; anammox process; mbr</td></tr></table>"	"0.0881"	"-0.3426"	4	6503	451864	16	1228	2755
192	192	"<table><tr><td>Micro-level field:</td><td>192</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>ticks and tick-borne diseases; parasites & vectors; veterinary parasitology; journal of medical entomology; emerging infectious diseases</td></tr><tr><td>Terms:</td><td>borrelia burgdorferi; lyme disease; lyme borreliosis; scrub typhus; anaplasma phagocytophilum</td></tr></table>"	"-0.6015"	"-0.2155"	4	7379	236967	16	826	2488
1160	1160	"<table><tr><td>Micro-level field:</td><td>1160</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>nematology; journal of nematology; nematropica; plant disease; european journal of plant pathology</td></tr><tr><td>Terms:</td><td>nematoda; effect; meloidogyne incognita; resistance; root knot nematode</td></tr></table>"	"-0.35"	"-0.2973"	4	3457	145625	16	672	1929
423	423	"<table><tr><td>Micro-level field:</td><td>423</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>ecology and society; society & natural resources; environmental science & policy; sustainability; forest policy and economics</td></tr><tr><td>Terms:</td><td>conservation; common; community forestry; protected area; environmental governance</td></tr></table>"	"-0.0249"	"0.6457"	4	7216	444782	16	619	2452
2079	2079	"<table><tr><td>Micro-level field:</td><td>2079</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>preventive veterinary medicine; veterinary record; veterinary microbiology; plos one; veterinary immunology and immunopathology</td></tr><tr><td>Terms:</td><td>paratuberculosis; mycobacterium avium subsp paratuberculosis; johne; badger; sheep</td></tr></table>"	"-0.6426"	"-0.2155"	4	2915	78469	16	519	1709
973	973	"<table><tr><td>Micro-level field:</td><td>973</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>veterinary parasitology; parasitology research; journal of parasitology; experimental parasitology; international journal for parasitology</td></tr><tr><td>Terms:</td><td>toxoplasma gondii; neospora caninum; seroprevalence; congenital toxoplasmosis; pregnant woman</td></tr></table>"	"-0.6228"	"-0.2293"	4	3909	177438	16	497	2268
1470	1470	"<table><tr><td>Micro-level field:</td><td>1470</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>marine drugs; journal of applied phycology; carbohydrate polymers; international journal of biological macromolecules; food chemistry</td></tr><tr><td>Terms:</td><td>fucoidan; seaweed; carrageenan; brown algae; fucoxanthin</td></tr></table>"	"-0.522"	"-0.368"	4	2114	280043	16	408	2569
807	807	"<table><tr><td>Micro-level field:</td><td>807</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of economic entomology; pest management science; pesticide biochemistry and physiology; plos one; crop protection</td></tr><tr><td>Terms:</td><td>bacillus; cry1ac; bt cotton; bt maize; bacillus thuringiensis</td></tr></table>"	"-0.3499"	"-0.2302"	4	2685	233812	16	389	2378
2067	2067	"<table><tr><td>Micro-level field:</td><td>2067</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>biofouling; marine pollution bulletin; chemosphere; progress in organic coatings; aquatic toxicology</td></tr><tr><td>Terms:</td><td>tributyltin; organotin compound; imposex; tbt; coating</td></tr></table>"	"-0.0646"	"-0.322"	4	2376	147467	16	268	2453
3245	3245	"<table><tr><td>Micro-level field:</td><td>3245</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>clinical toxicology; food and chemical toxicology; food chemistry; phytochemistry; journal of the science of food and agriculture</td></tr><tr><td>Terms:</td><td>cassava; cyanide; amygdalin; manihot esculenta crantz; hydroxocobalamin</td></tr></table>"	"-0.3983"	"-0.366"	4	512	41917	16	44	1831
1612	1612	"<table><tr><td>Micro-level field:</td><td>1612</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>food chemistry; meat science; lwt-food science and technology; journal of agricultural and food chemistry; food research international</td></tr><tr><td>Terms:</td><td>histamine; biogenic amine; fermentation; acetyl; wine</td></tr></table>"	"-0.4725"	"-0.3519"	4	2688	179130	15	1028	2155
336	336	"<table><tr><td>Micro-level field:</td><td>336</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; theriogenology; animal reproduction science; journal of animal science; indian journal of animal sciences</td></tr><tr><td>Terms:</td><td>corpus luteum; luteolysis; progesterone; pregnancy rate; mare</td></tr></table>"	"-0.607"	"-0.1926"	4	5867	236817	15	833	2231
1323	1323	"<table><tr><td>Micro-level field:</td><td>1323</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>food chemistry; journal of agricultural and food chemistry; journal of functional foods; food research international; lwt-food science and technology</td></tr><tr><td>Terms:</td><td>angiotensin; ace; antioxidant peptide; enzyme inhibitory peptide; antihypertensive effect</td></tr></table>"	"-0.544"	"-0.3494"	4	2345	267836	15	692	2486
443	443	"<table><tr><td>Micro-level field:</td><td>443</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>science of the total environment; agriculture ecosystems & environment; soil biology & biochemistry; nutrient cycling in agroecosystems; journal of environmental quality</td></tr><tr><td>Terms:</td><td>ammonia; nitrous oxide emission; archaea; ammonia emission; nitrification inhibitor</td></tr></table>"	"-0.0221"	"-0.1724"	4	6617	546202	15	545	2555
712	712	"<table><tr><td>Micro-level field:</td><td>712</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>remote sensing; ieee international symposium on geoscience and remote sensing igarss; remote sensing of environment; international journal of remote sensing; proceedings of spie</td></tr><tr><td>Terms:</td><td>climate change; desertification; spring phenology; land surface phenology; vegetation dynamic</td></tr></table>"	"0.2335"	"0.0544"	4	3785	477264	15	469	2451
2426	2426	"<table><tr><td>Micro-level field:</td><td>2426</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>theriogenology; javma-journal of the american veterinary medical association; reproduction in domestic animals; journal of feline medicine and surgery open reports; journal of small animal practice</td></tr><tr><td>Terms:</td><td>pyometra; urolithiasis; transitional cell carcinoma; bitch; urethral obstruction</td></tr></table>"	"-0.9634"	"-0.0705"	4	1794	43964	15	109	1397
122	122	"<table><tr><td>Micro-level field:</td><td>122</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of wildlife management; plos one; biological conservation; wildlife society bulletin; journal of mammalogy</td></tr><tr><td>Terms:</td><td>white tailed deer; jaguar; large carnivore; coyote; mule deer</td></tr></table>"	"-0.2092"	"-0.0993"	4	8698	510044	14	1330	2684
324	324	"<table><tr><td>Micro-level field:</td><td>324</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>bioresource technology; algal research-biomass biofuels and bioproducts; journal of applied phycology; marine drugs; science of the total environment</td></tr><tr><td>Terms:</td><td>microalgae; chlorella; chlamydomonas reinhardtii; spirulina; photobioreactor</td></tr></table>"	"-0.1967"	"-0.3445"	4	5787	509141	14	1243	3002
916	916	"<table><tr><td>Micro-level field:</td><td>916</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>plant systematics and evolution; genome; caryologia; cytologia; acta horticulturae</td></tr><tr><td>Terms:</td><td>genome size; polyploidy; asteraceae; karyotype; panicoideae</td></tr></table>"	"-0.3455"	"-0.2976"	4	3546	285423	14	681	1874
998	998	"<table><tr><td>Micro-level field:</td><td>998</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>water research; environmental science & technology; chemosphere; science of the total environment; journal american water works association</td></tr><tr><td>Terms:</td><td>trihalomethane; drinking water distribution system; haloacetic acid; n nitrosodimethylamine; chloramination</td></tr></table>"	"0.0674"	"-0.3665"	4	2509	234702	14	474	2723
